ID	CK0-1	CK0-2	CK0-3	CK1-1	CK1-2	CK1-3	CK14-1	CK14-2	CK14-3	CK3-1	CK3-2	CK3-3	CK56-1	CK56-2	CK56-3	CK7-1	CK7-2	CK7-3	F1-1	F1-2	F1-3	F14-1	F14-2	F14-3	F3-1	F3-2	F3-3	F56-1	F56-2	F56-3	F7-1	F7-2	F7-3	T1-1	T1-2	T1-3	T14-1	T14-2	T14-3	T3-1	T3-2	T3-3	T56-1	T56-2	T56-3	T7-1	T7-2	T7-3
polymyxin__arnA	0.00143605674335725	0.00142213415845257	0.00115363656935958	0.00134855442503071	0.00189991640335231	0.00215691679249037	0.00133923221180907	0.00159029460913959	0.000807522140381821	0.00161246625064289	0.00152287247428623	0.000863063687851917	0.00046464515143417	0.000411399829883545	0.000636623919255684	0.00124885215794307	0.0018161319745377	0.00116994232477218	0.00108411936931717	0.00136824948010566	0.00177567392091496	0.001778378166371	0.00182953541148873	0.00164267428186578	0.00127638916477227	0.000710436753494874	0.00119148518198722	0.0017269481655901	0.00193493921481585	0.00152649785526498	0.0011563294186245	0.00136285499501924	0.0013929894642301	0.00130695481819668	0.00125777202460679	0.00129005923481062	0.000642868699249099	0.000486314751723218	0.000558092591838077	0.00144891610833282	0.00121493713300477	0.0013605101390278	0.000655742475956307	0.00116358839882739	0.00137952138044545	0.000744511105745186	0.000915452030592558	0.000815150214033854
polymyxin__eptA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__icr-Mc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__icr-Mo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12488558611074e-05	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73039626877263e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53109497254191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
polymyxin__mcr-5	0	2.27411158132324e-05	0	0	1.89023905096963e-05	6.00381447877851e-05	0	2.80396261347902e-05	0	4.90855247960828e-05	0	0	0	0	0	2.46919442531874e-05	0	2.20665791664283e-05	1.94148900224692e-05	0	0	0	0	0	0	9.92057564278722e-06	0	0	0	2.60449274999374e-05	0	5.27870126254971e-05	1.58950571034366e-05	0	0	0	0	0	0	2.34166147370874e-05	0	0	0	0	0	3.44705038675768e-05	1.88658886145051e-05	0
puromycin__puromycin resistance protein	0.000299982517914316	6.74465408449563e-05	0.000106686965781685	9.89323078087682e-05	0.000221861738640955	3.09268375839977e-05	0.000199354337650524	0	0	0.00015667167763139	2.84268912232264e-05	0.000125514313928191	0	0	0	9.57028392416066e-05	6.78876832684696e-05	2.60537298809077e-05	0.00021113210422049	0.000153671588200383	3.51905870094636e-05	5.0311432876259e-05	7.98132057829059e-05	0	5.9613187589684e-05	3.37136858635972e-05	6.00887363891429e-05	2.6572567859672e-05	7.17034212100821e-05	0	0.000101510480547733	0.000130464919149408	8.38665861763462e-05	7.97623727412092e-05	7.88230175950134e-05	0.000326832860910165	1.29529147482488e-05	0	0	5.8301416695786e-05	5.6846681585207e-05	0	0	9.04207163558274e-05	5.48074558960729e-05	3.71626627440515e-05	9.46391761248767e-05	6.58725951622927e-05
quinolone__abaQ	0	0	2.77761613810494e-05	0	2.87530801134702e-05	0	0	0.000186252753871428	1.47267312797594e-05	3.93691819112277e-05	0	0	0	0	8.37955400526004e-06	1.99493287050891e-05	0	0	0	3.8445194120616e-05	0	0	0.000107560932667457	0	0	0	6.03149592075928e-05	7.54532350273428e-05	0	0	0	2.82253136912482e-05	0	0	4.07833873542336e-05	4.02469440328748e-05	1.53186215517002e-05	0	0	0	3.54217839023823e-05	0	0	2.40516236525548e-05	0	0	0	7.47712945942837e-05
quinolone__mfpA	0.000274144436241906	0	0	0.000258332258395737	0	0.000188903452395275	0.000184061125597075	0.00021972449019138	3.56384597714709e-05	0.00012576010334172	7.62293817688012e-05	0.000310105973627457	0	0	0	0	0	9.42265324280742e-05	0.000359076003888926	0	0	0.000190875992626977	0.000246586866767325	6.84703732950244e-05	0.000118735381949834	6.67199370074337e-05	0.000171060577226469	0.000180769694222416	0	9.7811712453527e-05	0	0.000156190351537362	0.000221720122583092	9.1348983353434e-05	0.000181835963989433	0	1.88912924141404e-05	0	0	0	0.000139449562812199	0.000370036377136722	0	0.000201678778660357	0	4.35233142624204e-05	6.73059615140082e-05	0.000369585670812539
quinolone__norB	0.000136536913864649	0.000232378149453106	0.000353046969942325	0.000140401709066077	0.000299178132025928	0.000220871607454552	0.000260051133464785	0.000370305978099269	0.000178048321178697	0.000393019171736888	0.000326351632572906	0.000481400186579356	0.000272964974398741	0.000164468653469876	0.00024272174850314	0.000245225812618768	0.000260953755897146	0.000429417213034772	0.000330532020225752	0.000306499261886836	0.00025242898927103	0.000489631660760967	0.000281223041130333	0.000282915265819637	0.000538772454366257	0.000309609666181958	0.000294952143539437	0.00034934153962389	0.000554077743238642	0.000485720058782653	0.000426896324557059	0.000411258492850306	0.00047756848088048	0.000234642305236197	0.00014267838995137	0.000152102616554999	0.000339681198853745	0.00020770377528382	0.000202566246996266	0.000666142464145726	0.000399682083262645	0.000440527640153866	0.00048881846858374	0.00020529155118109	0.000455835205508373	8.50852236753705e-05	0.000599457881294515	0.000523185840355731
quinolone__qepA	0.000394218296198169	0.000280315977758316	0.000528888552324091	0.000489004115626932	0.000699121858696369	0.000565556974071394	0.000678861251139331	0.000519989950429104	9.75084997567296e-05	0.000315261628925135	0.000557589584033035	0.000494891356811852	3.54207535339869e-05	2.21576671080703e-05	5.28682624519733e-05	0.000339543040130124	0.00110738343398062	0.000482546795911991	0.000361098907308807	0.000284539577620685	0.000527533125785661	0.000386424974729585	0.000422660439343867	0.000482444796101893	0.000189221444796179	0.000289049003028536	0.000425126340072159	0.000600293028350048	0.000581211798414828	0.000358148138219446	0.000292077574166696	0.000438919277942378	0.000621987858557462	0.000331720157515263	0.000703150292110115	0.0006501346264134	0.000105643929232712	0.000120133023865891	4.06340878207061e-05	0.000729561768301196	0.000457280673282262	0.000667998493668156	0.000185562004264336	0.000778430093498587	0.000535178182254381	0.000389347586096412	0.000850144031256565	0.000570871017473415
quinolone__qnrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__qnrB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010153539671411	7.84504866798856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__qnrS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88394573368881e-05	0.000191360736761	0.000243866848686786	0	0	0	0	0	0.000145236785195421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__ADP-ribosylating transferase_arr	0.0178992622910298	0.017570946768977	0.0160001959789238	0.0128219159057143	0.0118382562478168	0.011197165413845	0.0137636464847479	0.011810105027821	0.00227060279753671	0.017622149823952	0.0134827727558029	0.0148275415635112	0.00133937922700642	0.00176059920155619	0.00129720247919769	0.0178206668645302	0.0116051083918784	0.0177851098676513	0.0127136955795493	0.0151138779770415	0.0147052406560105	0.0201754356576777	0.0187336687461946	0.0222670174822737	0.015570340094292	0.00847538781379104	0.0127743160417528	0.0122710360761832	0.0178789034735035	0.0186616517871957	0.0138108373278656	0.013350283998741	0.0159777861122278	0.0112851081149992	0.0141266239409764	0.0109870302622781	0.00167545044101559	0.00180020879020007	0.00174425034137217	0.0116922420650373	0.0121872291399146	0.0158537719445686	0.00218415048129903	0.0112633547006784	0.011104587011634	0.00586440777886066	0.0155787420204433	0.011773307689606
rifamycin__rifampin monooxygenase	0.00286529931043077	0.00244592844080871	0.00222043652441703	0.00178098992935643	0.00128801526717779	0.00141113911189542	0.0018070338742275	0.00193118420403929	2.56552638975992e-05	0.00204021338784243	0.00123894555037925	0.00214827675173269	9.63620499868713e-06	0	1.35860969750555e-05	0.00204241228161222	0.00128883771425081	0.00123966488613024	0.00265906339673529	0.00159666717717784	0.00111632375143959	0.00140312228103483	0.00119145786534517	0.000949694882964704	0.00101483944266499	0.000812518570333994	0.0014491987939081	0.00137581883974054	0.00244207847733937	0.00194717214624995	0.00170332072336718	0.00116404215330939	0.00129926961426848	0.00161300871662933	0.00196359711920627	0.00199800531757404	5.2034062574509e-05	2.1582553098138e-05	7.26916527575161e-05	0.00133921328331391	0.00190266056025886	0.00165895164533113	5.68208479653771e-05	0.0016216137018669	0.00202109592299611	0.000887460940676269	0.00250180301132751	0.00177222119575975
rifamycin__rifampin resistance protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spectinomycin__spcN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54626062423689e-05	0	1.71194832520397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfonamide__sul1	0.000157709764273863	0.000149380051109793	0	0	0.000559655664806997	4.92318657047499e-05	0.000269099579517819	6.28856245745779e-05	0.000107161166873746	5.28985292553338e-05	0	0.00023346852242627	0	0	2.28110081254301e-05	0	0	0.000211405831331198	0.000557230592851977	0.00114260422237785	0.00187093732742412	0.00433724921388054	0.00514853486177591	0.00177197058946848	0.0679416501980036	0.0130970449777496	0.014629285292882	0.000962551401498547	0.000436721404479989	0.000260385631108614	0.0103048049705364	0.0119477646283071	0.0100644124882122	0.000746255298291298	0.000632342345394531	0.00025359275088319	6.1546041600791e-05	8.76397259979468e-05	0.000179505690643589	0.0018390094485639	0.00413356605574892	0.00328940850326582	0.000100791289241362	0.000386456109550827	0.000186192161391998	0.000462437004672067	0.00169615488039616	0.0011910600322862
sulfonamide__sul2	0.000103160573948593	0.000136314464305505	0	0.000128381407311372	0.000253283211142569	6.10765579299209e-05	0.000187152621789824	0	2.29082486574035e-05	0.00059841840165362	0.000124492525027441	0.000272965398836598	2.30241754485343e-05	0	2.32765389035001e-05	0	0	0.000283939051698126	0.00291375985699358	0.00524524584463234	0.00393685577907773	0.00690324550414902	0.0143796313673074	0.0141985907568409	0.132460841025292	0.0627804119797047	0.082619015033304	0.00098290916080143	0.000171688755545591	0.000456645723874269	0.0545533819457602	0.0625865795445636	0.0293059738135871	0.00277996250174837	0.00265294911466847	0.00475616953876957	0.000526330901955871	0.00025075116352594	0.000371508692207081	0.0333609608366345	0.0512364384926459	0.038054939971419	8.22469114385816e-05	9.77230137486349e-05	0.000316057715570359	0.00466641613107799	0.0153221070008621	0.0218471706537212
sulfonamide__sul3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016110540322737	0.000126378892088225	0	0	0	0	0	0.000109788957818049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfonamide__sul4	0.00186366782416308	0.00193466603160295	0.00239687948697934	0.0017363777267444	0.00210444494645125	0.00241383069351303	0.00222180332877104	0.00215932054488338	0.00102940511379622	0.00156489068725884	0.00120421838605552	0.00218618633546376	0.000847609992860128	0.000780304280162981	0.00117483098976883	0.00222272501018146	0.00160745559986024	0.00163422295405569	0.00145469192199495	0.0015424005207176	0.00232567988755995	0.00150396790706258	0.00183255845933271	0.00182930411607755	0.00110914154090037	0.000914667568486927	0.00105688430406305	0.0018290930806703	0.00207481035929425	0.00192194485545638	0.00150011699677548	0.00155688338887893	0.00233494060733535	0.00213067206768487	0.00212646571098503	0.00159193890342946	0.00112904966084517	0.00117889091073632	0.00126412557112461	0.00131424408254796	0.00150838051099628	0.00190322183642053	0.00169654376724467	0.00149769544288026	0.00257046586219091	0.000956021181036671	0.00179900677788921	0.00136515682767083
tetracenomycin_C__tcmA	0.00385272963520456	0.00374984211763426	0.00267660043887018	0.0019102293131372	0.00251155379818681	0.00163305412197873	0.00190551781747951	0.00179360698879528	1.18578875239621e-05	0.00125440606631785	0.00234805480927614	0.00178845774803562	0	0	2.40747356148168e-05	0.00181757992262924	0.00250870076750002	0.00198033813266063	0.00238363204912961	0.00225336828156601	0.00198265241079841	0.00214576774018419	0.00184074065289248	0.00184038332429279	0.00164229448952213	0.00128325704629305	0.00110635949636286	0.002000174484601	0.00232453692449517	0.00263387953770381	0.00185629128082802	0.00130047866279101	0.00179142872477922	0.0022720445091934	0.00230775485317793	0.00255125888190855	0	0	2.28804615717695e-05	0.00142704972467355	0.00176085572099888	0.00200252576046913	4.21022434708004e-05	0.00223396700832868	0.00133071117839973	0.000777276623709659	0.00166435701883061	0.0019508871564001
tetracycline__otrA	0.00174794988736864	0.00189953851450291	0.00187864046553396	0.00166412625909851	0.00169826186241237	0.00151833927854649	0.00174486156136307	0.00194886203253806	9.71881761767876e-05	0.00198332115259833	0.0018983961727398	0.00193818864506756	2.97961729426474e-05	2.13472245328506e-05	0.000120675688751467	0.00156862745098039	0.00196873445603495	0.00152356202012594	0.00208985057110499	0.00143961139957884	0.00161023142736223	0.00155582706078173	0.00126455316471654	0.00169760827219348	0.000957958136099604	0.000711826085105139	0.00126750042465582	0.00160825457059681	0.00151707793015789	0.0017504493894502	0.00119848991594411	0.00103863194287388	0.00150374112872773	0.00165554945278812	0.00140692229093297	0.0013875381831183	0.000111506626090844	0.000124619621994846	5.4474824420872e-05	0.00155776905740559	0.00151875573302115	0.0019671744100369	0.000232087554257483	0.00148051710210595	0.00161333971681767	0.00100862035344089	0.00168303590102633	0.00164456248309455
tetracycline__tcr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61295478672071e-05	0	0	0	0	0	0
tetracycline__tet31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet32	0	4.83724573759532e-05	0	2.72567023313515e-05	0	0	0	3.24359757554672e-05	0	0	5.40316005283792e-05	2.71979681682063e-05	1.37581080236863e-05	4.9409303730964e-06	1.01629958592747e-05	0	2.01759393393614e-05	0	3.22005369826888e-05	0	2.82779863726607e-05	4.74126675180069e-05	2.38642753688695e-05	0	0	0	3.80088460811606e-05	0	2.1309960910556e-05	0	0	0	3.62841783435778e-05	0	0	0	0	0	1.92997946591295e-05	0	0	0	3.59517677333289e-05	0	2.53103518808948e-05	0	0	0
tetracycline__tet34	0	0	0.00012625527900477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet35	0	0	0	7.60989762949481e-05	8.30956223116657e-05	0	0	5.50462242211075e-05	1.69673837741247e-05	0	5.67072230231326e-05	0	2.71885480513996e-05	1.26868464500112e-05	2.67509881251933e-05	0	0	0	3.05791094713654e-05	0	0	0	0	0	0	1.42465448149342e-05	3.58354405193381e-05	2.26388916555132e-05	0	0	0	3.7149306276557e-05	0	0	9.40162076395806e-05	0	9.00851186102694e-06	3.48769552223248e-05	0	2.64910682908585e-05	0	0	0	0	0	0	0	2.68455716378164e-05
tetracycline__tet36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112935208075814	0	0	0	3.36113892935178e-05	5.19338259675051e-05	4.13227423488618e-05	0	0	0	0	0	9.86192628572713e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet37	0	0	0	0.000164560022578738	0	0.000185650115159578	0	0	0	0	0	0.000279149214107355	2.39418056294541e-05	0	0	0	0.00019680629116841	0	0	0	0	0	0.000201709946570207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71112929525669e-05	0	0	0	0	0
tetracycline__tet39	0	0	0	2.42965582703595e-05	0	0	0	0	0	0.000120058206826572	0	0	0	9.09553895918671e-06	0	0	0	0	0.000860349961907091	0.00172929681127279	0.00170380164082343	0.00248329124006271	0.00212961932884488	0.00361231055162449	0.0229723295257234	0.0131997512845003	0.0181272654754611	0	3.26101454508782e-05	0.000182186000809202	0.00930174344741682	0.0137907929942233	0.0055607914601866	0.0013415812337509	0.00126991827789022	0.00165784244894672	0.00115764257975052	0.000656512326613449	0.00174459175093305	0.0171251678631243	0.027227819564198	0.0169501562427466	3.86431871307131e-05	3.3032926155724e-05	0	0.00221762473379042	0.00745340184907764	0.0112118285978964
tetracycline__tet40	0	0.000132768534111573	0.000105357853514325	0	0	4.17216073307494e-05	7.53346835614325e-05	9.90383785837991e-05	8.19245677456004e-05	0	0.000106514601668574	0	8.89078362350133e-05	4.96086363220308e-05	0.000122525178207454	2.81491907107671e-05	0	0	2.20703902972481e-05	0.000509094453038446	0.000343335748689314	0.00084542790048908	5.82559901987423e-05	0.000121905934325883	5.35186573813291e-05	2.04665324009872e-05	0	2.96290676602796e-05	0.000335395690193234	0.00026452527161077	3.6463823914361e-05	3.59189131538873e-05	9.83515720864714e-05	2.47047250546972e-05	0	4.1335434743703e-05	3.20951532924587e-05	6.68838634644085e-05	6.6020839239724e-05	4.56630058572255e-05	2.1961506019477e-05	0	7.44328891789771e-05	0.000284650373523463	0.00026708060240193	0	2.95174859841756e-05	0
tetracycline__tet41	0	0	0	4.7031505689679e-05	0	0	0	2.84792819190369e-05	0	0	0	0	0	0	0	2.55554454027736e-05	2.39388956345507e-05	0	0	0	0	0	0	0	3.26205068425536e-05	0	0	2.55076367049905e-05	2.34115002782568e-05	0	0	0	0	0	2.25190713889788e-05	3.13734597400407e-05	0	0	0	0	7.04109353296211e-05	0	0	2.56122251872626e-05	0	2.06801851535102e-05	2.45645236059997e-05	0
tetracycline__tet43	0.000781488392703639	0.000571600409022163	0.000772487694362364	0.000758840483308752	0.000324250534273831	0.000308393075491314	0.000572911807319898	0.000742802593919132	0	0.000501883922663529	0.000599392069480349	0.000592506308787404	0	0	0	0.000383020961055643	0.000416924234375152	0.000316296138217522	0.000500047980893021	0.00041202919853573	0.000725456945903225	0.000662729462426978	0.000551062912661331	0.000613828980939801	0.000513698678196487	0.00047312448586967	0.000352537540010579	5.53697562848599e-05	0.000448158365557789	0.000337846754823554	0.000469201992939319	0.000298405195036375	0.000297203425165399	0.000615206361301075	0.000587953428759831	0.000494273040499847	8.96685400271005e-06	0	0	0.000572184897987303	0.000288503946128699	0.000618426078092511	0	0.000451813689403821	0.00064095506835532	0.000238025344957628	0.000595228225181218	0.000889178627819588
tetracycline__tet44	0	2.94493142751849e-05	0	0	0	0	0	0	0	0	0	0	0	1.47996305081653e-05	2.90207522697795e-05	0	0	0	0.00010267329486199	0.000312847767156513	8.41252060156572e-05	0.000108600283751493	0	4.79667060419128e-05	6.68832696042729e-05	5.21987944673393e-05	4.17444029850746e-05	0.000101289231128223	0.000113858905165767	5.65068493150685e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76675257731959e-05	0	1.24449476719108e-05	0	0
tetracycline__tetA	0.000293271380990679	9.120325757108e-05	0.000175488363186938	9.11409355820703e-05	2.74260148774639e-05	0	7.4381439551078e-05	0.000198394903374284	6.9016005490773e-05	0.000138698752999835	4.10293437167371e-05	0.000111996346206481	7.20065512730341e-05	4.96345959707503e-05	0.000134974292711832	8.88000888000888e-05	5.3606757745746e-05	8.92184691043154e-05	0.000312371434378658	0.000667961355755355	0.000603729309698644	0.000894072953340136	0.00156539187365488	0.000641359141078001	0.0145530588410642	0.00538308402240269	0.00749983731812029	0	2.49836772682223e-05	8.64172256982215e-05	0.00449621807439775	0.0047237860684814	0.00254980125646017	9.99184316652882e-05	8.64645746716922e-05	0.000515122557368555	8.1744890328473e-05	0.000102063332401124	0.000162516252616864	0.00259539724352342	0.00267391229326404	0.00286139286263127	0.000110535534834009	5.55434591673267e-05	2.82750259648458e-05	0.000320821299850332	0.00114621361438278	0.00131663319737404
tetracycline__tetB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6213002200979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetC	0.000361278396173458	9.34681868076361e-05	0.000285444381852061	0	0.000143232112191294	0	0.000407920112424283	3.28656902168823e-05	8.08046354322005e-05	0	0	0	2.31564032629637e-05	4.28534177590309e-05	0.00024782353138154	0	0	0	0	0	8.79328231786123e-05	0.000205735319077041	0	0.000327515089767374	0.000153883642672026	0	0	0.000498915812997848	5.87279975065208e-05	0.000262314194112504	4.66049785896316e-05	0.000242749786329682	2.14132331273161e-05	0	4.8957419457997e-05	0	6.7190081550702e-05	6.5349425654611e-05	0.000145923794811445	0	8.99487214627518e-05	0.000187817722098445	4.1005960983859e-05	0.000197314078499043	0.000160325413183647	2.24798012658051e-05	0	5.08746232872193e-05
tetracycline__tetD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89577307954621e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetG	4.93492345389227e-05	0	9.49530111103393e-05	0	0	9.8318844710721e-05	0	0	0	0.00017479514014806	0	4.44488533490635e-05	0.000149581040980512	4.09309826912483e-05	3.76940071536478e-05	0	0	0	0	0.000141495586051891	4.50403696329776e-05	0.000906018636637988	0.00144318450897927	0.000716777018219535	0.0137852679696816	0.00162793264461885	0.00321512452174852	0	0	0	0.00299569338406738	0.0022624027612766	0.00199458905284747	0	4.41373799223985e-05	0	1.66632125789492e-05	1.27713552825566e-05	7.72226027655172e-05	4.31043487050304e-05	0.000277396648068136	0.000131658514215082	5.79662781457763e-05	0.000106028319881727	0	0	0.000147637948752324	0.000289513671969489
tetracycline__tetH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77150190010454e-05	8.39420207474776e-05	0	0	0	0	0	7.28356135006303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78349529440983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71822145724491e-05	0
tetracycline__tetL	0.000123776085559527	0	8.36907819002923e-05	7.93990800764237e-05	8.04207029823905e-05	4.03847333975879e-05	9.01234670177178e-05	0	0.000117360195813907	0.000183952014349095	0	7.92279867993978e-05	0.000189315958505941	0.000315805641598017	0.000267552526591736	7.92976493911073e-05	0	0	0.000712811972302558	0.00255912517811446	0.00324360991530802	0.000268577157542854	0.000418602878437771	0.000382757193449738	0.0116409277127137	0.0138392232272822	0.0161904615140313	0.000210659808352737	0.000240621352505665	0	0.00546044058607104	0.00849225266580349	0.00162344072473192	0.000567916018031489	0.000560081998623144	0.000641964458136066	0.000133455715209346	0.00034432578220794	0.000101863201488576	0.00309552093638407	0.00401032205751182	0.00287683371026781	0.000178133879855036	0.000118462132877875	7.79935838140239e-05	0.000384077988309489	0.000989350261084628	0.00266190605788502
tetracycline__tetM	0.000322498406144596	0.000349815453950491	0.000153964262303094	0.000233425894331858	0.000129243752187295	0.00013849372359646	8.96715688246936e-05	0.000196562013078131	3.72774724636144e-05	0.00014242613496255	0.000192658131176948	0.000187610474303137	2.70306357641837e-05	4.25942273542793e-06	7.84583280336007e-05	0.000202155695113442	0.000267194872332083	0.000140862030308673	0.000625875759811818	0.0017442878129973	0.00215245246842378	0.00291564346146292	0.0035240416879797	0.00287206089281781	0.0353809345718741	0.0224386152179943	0.0294011828523588	0.000398538209553194	0.000439226841200212	0.000160067456999736	0.0171587487223283	0.0195052728654726	0.00985262400462686	0.000637211515472239	0.00050626885372672	0.00044379452674527	0.000403483798924709	0.000289262879320958	0.000620479285382519	0.0107947412504918	0.01316659005691	0.0118998770945191	9.38606553574828e-05	0.000234531560217636	0.000189827639106711	0.00140001591021656	0.00309355545650924	0.00529026591266313
